r_{1}	r_{2}	r_{3}
-0.069183224317295	2.902006074014445	4.327294700347271
-0.001996692957655079	2.002245989048728	3.435877906223341
-0.33304219466861884	1.3589901156409856	4.274507888710801
0.055510887170955585	1.995635056320007	4.7002256881395095
-0.0068843194214923825	2.7426549187856555	4.66032643346117
0.11485729263767139	1.897331889501758	3.766424620142771
-0.10682195905239113	2.8193971761127345	2.79777294311907
0.4253486312091192	0.9696449661564743	5.506374579391222
0.11061497994768535	1.8085765737904975	4.501746768368469
-0.1580596397447759	1.9592185444155024	3.3823401228910073
0.524574313529673	1.7329395880430014	3.379098451581157
0.29725504834832056	1.6968095094681725	3.6937751178539058
0.016926540505444076	1.992365458751096	3.008128924103764
0.13609812945263042	2.289336415995054	4.343124766229921
-0.5356497038925737	1.5930330624694797	3.7650714363307665
-0.036302775098837566	2.186651598685035	3.7284937314360245
0.3571609948491186	2.706658631995713	3.9275488483540624
0.3783833466992788	0.6989482610567939	3.9195463156528394
0.5778690897663019	2.931620306813228	3.6928060945681462
0.028228347127626154	2.13205660914521	3.9891137900297147
0.4883289503916868	2.963904169873583	3.9089603938417694
0.11242040350060035	1.4219289957383254	4.607774131550358
-0.031217365416393708	2.2968375174530453	3.040354119017161
0.4820894332996047	2.0443947739201027	4.26249528741778
-0.20807183059315676	3.0152308026839423	6.6587390746177775
-0.2271216495229833	1.8530154336486808	4.717858844886172
0.24846822306018498	2.0922603747367425	2.788794248998438
-0.13944633926496355	2.160310028194476	3.577107282476539
0.6774882445142845	1.9994265838920422	4.776030442910169
-0.37515083417518486	2.1922383935875627	3.7959295311567924
-0.09238636275142867	0.7263589717393031	4.547162351934796
-0.32185435688248265	1.9616112040135243	2.6720913366652956
0.049395481814597485	2.2944351443776396	3.0588103819524957
-0.47457375916612826	2.117288109096477	4.11444375985952
0.09501822236692543	2.561756829367304	4.23927294109108
0.5231269013129717	1.8913067938121944	3.435821973164602
0.051035333286184224	1.8149392302214715	5.075765816908207
-0.17289154814683658	2.7874507247780453	3.2342703431653295
-0.06158936740370366	2.169010661448323	5.473901064734108
-0.19570598214101498	2.1360153289577166	4.138516986117186
-0.07648799716899221	2.6282061239840835	3.542091758527446
-0.26759270442457816	2.4929595295762836	5.030315516597357
0.5415157372137455	2.5396867904908262	4.761021744485203
0.40334735958982065	1.566211151755121	3.7587384128675185
-0.09253972062943332	1.7112038395601055	5.332876104657242
0.44306217423098754	2.2428844818769664	2.9269542893486977
0.1342748309049544	2.4619186992202993	3.5507162954554614
-0.4180568837727297	2.2653936417116705	3.165715636833247
0.11076301811735939	1.9439808908054252	3.5534375583239597
-0.15750749272504785	1.6144902668330021	3.4572804661624725
-0.47777371617367514	2.4995682691625136	4.137353865116979
-0.053135973250146656	2.746322961831923	3.383738218831206
-0.17837414375067528	2.609261416404321	4.64614476433628
0.15488006117279596	2.668078032858972	3.4611908301015326
0.45830749850388947	2.175979121026976	3.4384067758870547
-0.46880782277953215	1.970354385807782	3.8859105183665723
-0.26673679984847515	1.499615431508433	4.0971141458083915
0.02721087876421165	2.023716515913538	4.731077653954944
-0.18946505050309506	1.9509119111779782	3.7232673011549164
0.05860893082213301	2.0856542117739525	3.0378142998983555
-0.17061300647993297	2.2449840974884774	4.0176736071777785
-0.5187670260117395	2.41640107661938	3.1107850595751954
-0.08185435538906675	1.6055979516083618	3.7912932452016728
-0.36832407403942735	2.565678546954056	3.6397446293752727
-0.7386853742361249	2.158583233422619	3.9428777258681977
-0.20737434964919857	1.8794105326589594	3.5773236868774205
0.22531523201863596	1.4703417349749452	4.893227350207972
0.13692068093144497	1.4836727743498572	3.337309569194461
-0.047982888226540364	1.9296805713836223	5.872692186556277
0.46488450148030513	2.6368243589599203	4.200446881130424
0.17512599920198943	2.4227229182090455	3.0749551984313164
-0.09279757813847186	1.4791272813273493	4.729202049100249
0.08604780946258432	2.5581065407972643	2.988037651197037
0.3751042235657669	3.1498329929303663	3.345066908408807
0.2070509950596894	2.031484662392062	4.2692409239922995
-0.3301947494540359	2.14939051330497	3.7290311715665774
0.3580327770263203	0.6307250255097265	1.7731064571153472
0.22239012234453678	2.045379165418977	3.307247062726029
-0.5946686903471693	1.5367889925173577	3.7414201887280907
0.024934368065637477	1.3659231551800401	4.73189909259809
-0.15899903437929333	1.7234481427876032	3.015057823580463
0.026635054474137953	1.6731478761427863	3.785531539375705
-0.15431104130064333	2.095857441250964	4.025929559697883
-0.23357945201194746	2.4002916672092818	2.853730732828315
0.2707197781171753	1.8611411382755434	3.7413405585577237
0.3303424449366051	2.809916756177657	4.613104196206708
0.13082088479399764	1.98496664201129	3.52233372630889
0.3924897142698265	2.4277934208022547	4.2653971750485455
-0.3466976970182913	1.8676157546776317	2.4485714381439365
-0.21322057704486405	2.2223257461929165	3.770599481317892
-0.5258990086240763	2.088164662988625	4.953167356982607
-0.29579440744663854	2.459875509270761	4.665130111559238
-0.04348446838529965	3.1441555369472063	3.5162458600498807
-0.29701862957826547	1.6551820325904631	4.928057399532374
-0.0988242057353374	1.5169772389684784	4.0196582298802275
0.07426707640189215	2.2318824657388223	3.2467400373805164
-0.045648765884999755	1.8517073212574608	3.7701546836030495
0.20753572485716787	1.5485397509830783	3.9785345747500065
0.1971662874168495	2.1614352794153238	4.514325485676721
0.3310630960123547	1.9509726405926986	2.4723600728109614
-0.3148913026964696	1.8021100607046505	4.7208861674885565
-0.17030864149092007	2.453585800208199	4.946215622713744
-0.10686654580213295	1.6748419183604144	3.752761437262092
0.17856775620455434	1.911081459230946	4.384323677710778
0.30404315095536	1.7547461900365016	3.2416463430414058
0.10284632940060885	1.8958825858253432	4.072855053798546
0.0800356779748596	2.7235568936274177	4.003421754666216
0.023984971354495104	2.2119775535004793	3.733325788761629
-0.2175369011530528	2.0395100774682184	2.8898355500272084
-0.1670790804101044	1.7416509373205162	4.9194463406049955
-0.28726601328538626	0.8892086597905546	3.7204551698058714
0.3844877685220744	2.3248198103762068	3.798418458385412
-0.273105156251239	1.8492988736472569	3.5514082793919206
-0.4828015638176389	2.140040487809944	4.255751042292074
0.28920194562833096	2.464123656695087	2.6740422554304857
0.2064520697478574	2.2682217716310733	4.70388086750492
-0.4188111829032719	2.7633113196094268	6.2920759968877675
0.23388970650806146	2.717495152905833	3.7191991249717544
-0.2938317957963336	0.9462806906570542	6.110583074151721
0.23360248110248824	1.3187699473502137	4.268366416321407
0.06227673097813897	1.4883348192882822	3.210423716119914
0.1815343189345459	1.919450384686111	4.377160931955778
-0.4529386507732672	1.3384471628737025	4.128079973804755
-0.32417586760749023	2.341667226754935	2.870877796272796
0.20202945206295936	1.1974947877735858	3.8930205215510214
-0.12851216978906618	1.169592569655366	2.8635794904075995
0.03956972020606383	1.6549485141632907	3.3461759829174174
-0.5820913934868158	2.4120112696794007	4.531092275555558
0.12294991647329008	2.742428456162433	3.4172514998748222
0.127365098228296	1.9110093934833412	5.500496263574679
-0.0385823598311599	1.793259850981837	4.971466045418494
0.18788030351795224	1.8941419830620876	4.4960482759975395
0.5189441709566224	2.2883490066258183	4.286734129201218
-0.6798625461347271	1.6488884616153068	2.981562469254479
-0.26023510816136325	2.3343452249768046	2.10666436576318
0.38490547904455713	1.5001758502619542	2.60232915006239
0.2955386748476117	2.2384185616398704	5.102174602385009
0.1163463885394853	1.8306418949705596	3.5595116843499484
0.5857275826549199	2.1880652875091604	4.518615151898665
-0.37945626159397566	2.528296936670773	3.986646719182676
-0.1883034537526753	2.2330412498402277	5.197896548076951
-0.10557984726056772	1.7684191864023755	4.640820117621996
-0.005803229121033442	1.1076990979271928	3.1549388154353797
0.31423196749941507	2.292962158410072	3.5400742788555686
-0.06815980766208005	1.8678004113738804	3.4473735085048
-0.10117011845258915	1.9277385435080776	4.96423326073446
-0.3588839561968924	1.876719184927578	2.6927989164310033
-0.22918647801952036	2.7376972547660703	3.018057143225078
0.015280818106758867	2.5973459098907896	4.302857709999702
0.013657482568796724	2.665345451612675	4.948266524525583
0.451514354666582	1.7406282401824755	3.656189362385297
0.02499573384220979	2.0080005146483444	3.3759905175685705
0.07420551526668168	2.559444968966428	5.441483746098831
-0.24165210538520723	2.09323976119513	4.107893065139182
0.21467478857929043	0.7651262168413764	3.4452172351266537
0.04048763204558188	2.125211541582955	3.383731835974068
-0.5605161470743143	2.0179072197423573	4.9917894768709745
-0.031751788046001504	2.5553526477524624	4.402399032468269
0.06583224137509451	2.24085903740004	4.5729032173025566
0.6121719573993296	2.6841606245167937	2.998816265130272
0.6293230240059539	2.479470553555611	1.8461259845855902
-0.1469183991989517	2.1503789079902877	4.974378306927975
0.1792109277606266	1.8839004715263632	3.2917941361162817
0.1131542189399185	2.0836220341908542	3.8125058949312094
0.1479393234984167	2.4526450663048207	4.641045410066039
0.11630888443710832	1.6883364916473989	3.1658840391865573
-0.04478835161601031	1.507085381499437	5.0487369723710405
-0.1251973492028689	1.7720530892862183	3.557233882187005
-0.022132133139051723	2.001210248776738	5.069582431131913
0.40489328059583457	1.8276476568576778	4.065979829031116
-0.2907442147686405	1.4127268102346502	3.3801439192664207
0.2248257090084603	2.228796645389716	3.0803514818285294
0.262967573130274	1.3717590371509343	4.348099071154053
0.6188392925758122	2.2314313096989293	4.06468973620969
-0.12883715622209369	1.7876766227906056	5.71528673956393
-0.0508099955736245	2.100116283324619	3.273782353959474
0.24275944531631782	2.1350791506492315	2.2197813980782106
-0.4351416269897339	1.5935560327159937	4.243906664040306
0.015119783360435419	2.3186988736981995	3.772311798509191
0.0074984541316953	1.9942093000188743	5.560662031846497
0.45354303515854755	2.4534699085016234	3.482665640668444
-0.32163887449026535	2.474819720765694	3.495998166000909
-0.8794372573424005	2.2343396587138513	3.1395483538579856
-0.01323536762387955	2.0594496613857083	4.3860721990835785
-0.31367000720330745	2.0857157566241615	4.680290299086848
0.19940187877217835	1.905773214283838	4.7652865627177015
0.04290127527790717	2.247173466543392	2.0994528530049914
0.18824798569244006	1.4214621050679281	6.094754059275376
-0.5553430855350137	1.6683768590055812	4.133179219047207
-0.38986054685529997	1.8403912739191306	3.025931915349698
0.18734055981327974	1.1975749644480125	3.5370480355008254
-0.24200093536947645	1.4628190049685905	3.6301103925372606
0.2677235514689312	2.7538602468192286	3.3620468251914515
-0.15368752035846706	1.84398178364644	4.132512645701906
-0.3624365929408206	2.288165790616467	3.2865562745558847
0.21792251151785144	2.0077949853667163	4.110637981756176
-0.14442221263624544	2.3248141933782396	4.559887319776956
0.17430926180709702	1.6421325977060668	4.280558629873803
-0.03596658493907791	1.9289800910669541	4.00010745886795
-0.195699090575062	1.559645657449665	4.906272143866694
-0.15851306070343069	2.141215640234203	4.471072569468906
0.29290464968042706	2.3731767775506802	4.106705933025618
-0.022273773836627875	2.6974161533594576	4.620373366241779
-0.06756194101014813	2.107513569663593	5.646298992076729
-0.24279403526558452	1.8598792535367978	3.5400391517773766
-0.07109416777339683	1.9865671514179648	4.032980159120585
-0.0373377645529597	1.90428251834003	4.2300571729942
-0.07352300744493637	2.2304497961339385	3.6334325947694452
-0.020998049801345085	1.2355551905460247	3.1737231655659266
-0.2017879002593922	3.2552217576201707	3.7238469640862344
-0.3899146333361849	2.6839112465239316	3.3829825751277465
0.32974691922487603	1.3114687591896548	4.341055780973015
-0.15228486841441932	1.8842606145634098	3.214507751525091
0.05608918754881523	2.2112795272995265	4.543971138007217
-0.26102012095840077	2.476741427034928	1.6308939434126342
0.40762257287605114	1.299262137184131	3.014004102545411
0.5084088866127753	1.8074991059211907	4.3058366383372295
0.3157490296455689	2.441156369217505	3.289548140315539
0.013575692509090766	1.470142185652071	2.922257744077916
0.22304440356069963	1.3806097614741382	3.9768567881498957
0.01878108802586957	2.374914467078373	4.320744388919312
-0.0003471807937108878	2.6668177312834693	3.6019747507579005
0.2153573643424113	2.5404468247467618	4.722435662329509
0.3375666649925868	2.1303091125800386	4.933277694359667
0.819399109113087	2.982355817781947	4.172373672585027
-0.0872499508753011	1.6901870788486488	4.781973238459424
-0.19184746390012514	1.423043085097431	3.0797063805032545
0.008284612162787882	1.8725315328826069	4.229757102312951
0.06989010113850315	1.6784405641306834	4.649164381475804
0.12426231048490252	1.7535880075653785	4.1669253674995
-0.06411360914018994	2.2601158446104916	5.005025103950334
-0.4970353982359608	1.8279096846997551	3.929754914866366
0.12740590068467258	2.6420898257168433	4.204165596458021
-0.04875371639910137	1.6128092516719423	4.477664448975619
0.18334654371632106	1.9575506652511157	4.746334857500234
-0.1384448400206912	2.634224736582501	4.92902741690893
-0.2128229506079237	2.2460156604942596	4.302254730137819
0.49805250134267076	1.7117567559294933	4.014407539170428
0.9282390345292955	1.9856360207589183	4.00511973330232
-0.3130964659874946	1.9478560215950886	3.5396778254903447
-0.3301589332638675	1.3850487164414202	5.139953370757509
0.20369138622308028	2.0684859719587334	3.633099831657134
0.20510802503140269	2.501362982885516	4.255931089297153
0.10398340018272802	2.1410939614242617	4.236294048021877
-0.14998426325348854	1.8065072453423527	3.024696876510386
-0.03190815442810135	1.5879009233910293	4.231236129045451
-0.11571286250406174	2.2704439112666304	2.831494549873411
-0.468255592691862	2.0977205735442666	3.88290430067358
0.027374043039435605	2.368798176193213	2.7107698695053912
-0.024687843241820915	1.90516643814893	6.138894556521919
-0.3319778933187751	1.4981517374302336	3.39464478771904
0.12071291883980681	1.2236517920141468	2.389551579132577
-0.12974922430386002	2.3443667530548624	3.917819872265419
-0.23714730786923305	2.8255083340141978	5.010493873878705
-0.09258566196582717	1.322985410955843	5.285240412989965
0.08108918884239773	1.9281178912391665	4.158280249704748
-0.21094174114328978	1.6150180971427077	3.8652461103070745
-0.02660213977273167	1.586812767309158	4.245115794241496
0.2177592715964932	2.7002861932070354	3.936798579440211
-0.2247710327572883	2.0473879239265598	3.9288422259998605
-0.590751716884817	1.920924652567025	4.192222621084089
-0.4487717281903175	1.870469156205793	4.945482177333183
-0.14733621932271346	2.0841386443411345	3.9284388644656194
0.646679291763618	1.1924493873405577	3.9022357855807708
-0.015770048320442424	1.3350340402897782	5.683875187454794
-0.674379165624187	2.285046083115979	3.658875458793251
0.19468260847283048	3.313551866537286	4.640885300849433
-0.15890305843648192	2.7671735442164644	3.903892086433847
0.3548735393320617	2.688808491342877	3.86544836393857
-0.289129496431116	2.5579330764541046	4.398981534542253
0.031428249890044266	1.9548065431259458	4.3700049154371285
-0.3480041116509765	1.2903972191243012	2.4558570896846827
0.34630730493932377	2.5574823957610477	3.6749785714215326
0.2803047715623954	1.6307393965627175	4.3175059396686
0.11794962235883459	2.1783334429643886	3.4837784113221772
-0.3757645937937339	1.7922943908986213	3.48157874409648
0.09217738422075666	0.8014949893280368	2.7704074981055276
-0.12437995510312852	2.091265932780731	4.051837516708454
-0.5191193211715185	2.0310605797560393	4.680581547580873
0.09440329098963823	1.7944572617610992	3.543375538782399
0.5991141950834389	1.8271034423164567	4.416870898198614
-0.09256689384203827	1.47689242302753	3.8179133870285864
0.12379666295447786	1.8148918506392857	4.82897109873261
0.7265104479624974	2.248555225686296	4.221284752100435
-0.38211346079193115	1.3933768587728173	3.793770826860747
0.2867197964953965	1.7793781585083026	3.9622909573728866
-0.3650319575211742	2.0496624421502108	4.5287227714301554
-0.46343492741306436	1.4128822060176796	2.966220100029962
0.24180430327896443	2.276573928589921	4.737511000699145
0.058759296156037866	1.629136685538867	3.578867330914012
-0.22896942028485284	2.1691090001637634	4.917294760961904
-0.12341973358066953	2.337645066316504	4.182417376826628
0.5784602587550643	1.426788558142079	3.4334571948250643
0.21508378831641306	1.5172187313720227	4.389540647749723
-0.005812440130681258	2.4309480551767626	3.443991651823224
-0.102002190716373	1.9625546507047449	4.16561196869827
0.08677118872623421	1.6543590398891141	4.697117749077099
-0.08771940496885872	1.3960929384100305	4.506454151541286
-0.05326216340061358	1.2593328041826466	3.7799720171738027
-0.15498015092232822	1.2912027527483867	3.4287697598459426
-0.20833166779907192	4.337792914668018	3.1794864732975183
-0.023593479682255607	2.2342508438267017	3.2924299125928944
0.19172840613575404	1.3439963270164055	3.2432902513971484
-0.14652603327678054	1.5344248915374683	6.012474707135601
-0.33566907000483476	1.6133019290040134	3.671612417073552
0.04221005274778387	1.8684997128461047	4.082729579170394
0.08000819522376633	2.2206049424111614	4.5622219167979985
0.04383162934509854	1.3430854313756133	4.155245671226648
0.14473750494632076	2.92748220877851	3.954905051541001
-0.18267529329519605	2.8357960326875395	5.076435030049325
-0.20701021137902426	2.332555708404137	3.3697448297037567
0.32918845354062276	2.669827948291702	3.1841411031758193
-0.2890143422095598	1.77782983981919	4.625756693806695
-0.019123036270661493	0.9544908914540702	2.6435800580973634
0.14367986137385244	1.6536454579659532	5.310926840799466
-0.03196053128475728	2.5276689405198476	2.479225318379168
0.008078193089111623	1.6439205587764563	4.748002681387234
-0.09006666226455268	1.3681156978043296	6.32195661290506
0.3442201005743089	1.9955082852828931	3.0315444330563186
-0.2829121842715511	2.3883425584531395	4.287061140963899
0.1074049523331254	2.1061264916000995	4.295625399766961
-0.17296301194260805	2.092006830117109	4.149278109571168
-0.2038007459834088	2.462598889051723	5.565908628376985
0.0028979882761131577	2.5301563798013387	3.921132053252431
-0.4917276670661304	2.357416431452686	3.6256256378438865
-0.01249129775283828	2.450767988916304	3.7504476760984384
-0.2868670665846586	2.3681018686482247	4.734695528503986
0.24541173904669225	2.7790939955289815	2.716409455454942
0.45552733410012186	1.7860689768696243	4.036376720271427
0.17752403981848866	2.4256429162473196	4.385273353252041
-0.6570900293435536	1.6204986607360359	4.585946221738036
0.02558381301239013	1.9842841381530207	2.9718093791539246
0.04379636243815377	0.9426805658323925	3.9571643377592878
0.15774206430365692	2.1073657624196267	2.986168204054958
0.09343529994849421	1.6313974073078987	4.459406426827435
-0.16724620411395508	2.214178262669742	4.470154936586691
0.287002112872469	2.0874259680658165	4.414282027518113
0.08843295688669672	1.973070414011456	4.0463860829638625
0.34802903548201586	2.757404218146955	2.6251272071887835
0.10665168297412647	1.24758099345306	5.333249568292887
0.40136209821637125	1.6832128450037567	4.516817067100419
0.4069130436161773	1.0635307473629276	4.483714884859201
0.32162507546397817	2.021079712663128	5.125863719099376
-0.3387632196084853	2.07258764193351	2.9100161050574425
0.21254199461799875	2.469918949112661	4.108397338346379
0.01155146014228819	2.94917667042902	4.148761430715717
-0.24572632692600807	1.7764961514027306	5.345988886108829
-0.025422130160806782	2.498080848467379	5.062517567325581
0.39339599538806125	1.9814685199250475	4.819786218308858
-0.03633533586957353	1.885060344962738	4.386986629631403
0.015349842431337695	2.292050992951317	4.427991783572855
-0.2478508820240822	2.0418581824709605	3.54741023607957
-0.2565445731393675	0.9099752130302543	4.628214124285372
-0.17155227851069396	1.8427599440065514	3.43646024239377
-0.49088930339548487	2.234370726145625	3.240004723778976
0.5720834827308696	1.6931682547705997	4.134346739042068
-0.017632261661529834	1.627861685342174	5.865835903172698
-0.12556156490847045	2.330628854198802	3.818206466477274
-0.24218271586449466	1.0461834447989404	4.309140507216009
-0.32002403437174254	2.049721491935932	4.708527902620766
-0.2107446433050762	1.8013881329958017	4.449553025593383
0.1849343875109058	1.90313246487131	3.6649100831242123
-0.06123378561924354	1.6963547981508915	4.200596974179081
-0.13817722072388977	1.9416431012547632	4.07674219350484
0.2905354750754198	1.986017665042752	3.9336465655808652
0.22438548191712834	2.123499331278624	3.2569674562459348
0.2739341336629089	1.6383975688239367	3.4739410900203445
-0.4552023437235179	2.6472212399932897	3.3562630850737913
0.08530769918763939	2.7214848866242525	4.49018523047093
-0.09993042406734416	1.6509693935935292	3.9608602626681293
-0.05772156404199466	1.1428933732846682	2.9297269921994022
0.24637695542398882	2.366482871581959	5.324151031219953
-0.424259625918487	2.9310116912102315	3.4954515499100944
-0.01533131367642947	1.4823663998291337	3.930282115538756
-0.15893225349386902	1.2270135176788193	3.320222407175489
-0.18435534354688554	1.4473137772775544	4.895187156198038
0.49980130501107245	1.4208062510684352	3.943449440703
0.13230757932624398	1.940506029937004	3.534570398755986
-0.28752409103435606	2.270171850278044	3.4330722365365647
0.04030627184169328	1.6836036992697039	3.6914350644747183
-0.08030653909648802	2.839998390652076	3.947811373364247
0.20196414670587903	2.943829287302033	2.5718057353340633
0.5089366938853623	2.453055893631805	2.7842834921139716
0.31443988373548054	2.5227467541269397	4.443172307606044
-0.1616887594229659	2.161258774631097	2.579100084301199
0.2879955734316826	2.4719651638707507	4.382630498515677
0.477910056163242	2.955261366767384	4.245327455595321
-0.13528797951775295	1.3880460264314196	4.13045849037273
0.4034773000283105	1.5886157117909225	4.11811689646158
0.29841791905816334	1.4756345709424163	4.580592523929411
0.42337065025623166	2.1832922606069207	3.6849084349233596
-0.24411798327802559	1.6568896390103582	4.985767855200547
0.246002598964373	1.7395879067145914	4.196521537232101
0.6755544858974702	2.6944089378490745	3.777101240443293
-0.2505287252063126	1.2497236474845312	4.614856995975545
-0.17528625862482342	1.9418758243312069	4.7164906933214965
0.27464408606193624	2.0130055051287847	2.4786576756285825
-0.01588120443407673	2.7174518835896864	2.779301734769283
0.15961215951792526	1.9082780519500504	5.385918105912856
-0.42090061648958327	2.0129409447078914	3.3824906014713436
0.27879888107898926	1.501065315190652	6.008275891681573
0.42264673373411804	1.6454137678343375	4.339674187661652
-0.4630738634248736	1.1654884786228057	5.504725572293141
-0.4524231917954939	2.275940319639413	3.3060781912383588
0.34702084844580794	2.479340512955459	4.475676142219423
0.3499420997860359	1.3061905581110864	3.6346590349721395
0.3833521790797712	1.8464953481249005	3.97192612174292
0.8579662730987412	2.523740334809819	4.235983748373336
0.12621522846646668	2.60498524351481	2.962173158438348
0.0697867722268155	2.9233545413904514	4.423862142163024
0.17862684462979364	1.832745518818687	4.257866172347203
0.6594562696763266	1.7841854266296007	4.367811951897614
-0.1310459316487109	2.2889429547150018	3.851150376628218
0.48508363433026996	1.5193998818267576	3.0346103787303123
-0.5048128337274298	2.7040999673613815	4.266822790693955
0.20291278644726488	2.5463448126049157	4.196381134548912
0.05989013801109935	1.4342470551561273	5.526454307245498
-0.18823830539409847	2.1306772055367356	4.614100082263837
-0.543593076065783	1.7197989578739394	3.3295969777291816
0.5659081943700693	0.8713175030870619	4.785638028514386
-0.02279875179909405	1.8849629020434375	4.488976809404544
0.24459620202301172	1.0146117847303677	3.9443405888446286
-0.007849666103849394	2.4243126551088747	4.521169220458473
0.0684240188894815	2.64625716270854	3.363816418641015
-0.14996375284367816	2.4049337903643284	5.071672784563427
-0.0021896833980779816	1.6076435534070548	3.591685175789139
0.4028883788281025	2.0129200501186846	3.743286065232171
0.43579445092437374	1.620548565600238	4.831198558429393
-0.271442514193205	2.7034614334959275	2.702254284377772
0.24895115242131793	1.6517213830511734	4.303577926735798
0.06840009619748327	1.754147181419562	4.041379600592065
0.29473437584152057	1.615094202307879	3.6563356038575003
0.13196663544127665	1.9803285866321607	4.418873488385483
-0.5422503975790318	2.510456806127197	3.0446596359481086
0.09583633336280183	2.1526170717644373	3.4039254397596865
0.13350450318628432	2.2575754968267727	3.5337118460632544
-0.029279889600325	1.9251587025825518	4.623806717009062
-0.27446257983931666	1.0505994172052713	4.454710732507296
-0.08784605241128106	1.3484686116047833	3.24852573250953
-0.38700869212324035	2.001185809343118	4.746789552389621
-0.2601335431007276	2.341324444018842	2.667996728016882
-0.13586457783132344	2.5420384326670566	3.50168337930023
-0.23570595794175297	2.0986249799031222	4.757736345163065
0.25841642584680435	2.2714398936587883	3.249714070433314
0.053634890399594785	0.7271407222047701	4.525239267884896
0.4582552388918105	1.7747030476014942	3.6164844718914644
0.2741630923884275	2.7316168635711184	3.9791374464142226
-0.22665155212858693	2.391744023713676	3.315210394076529
0.4011816471945893	1.9951909531072356	3.0341330453219397
-0.09101616068416256	1.0829728760710364	4.613815915730659
0.08342451909819994	2.433852748842078	3.1007195453036145
0.03169384484220626	1.8337445147740203	4.8829517075076625
0.21519378584536966	2.2718632152043114	4.155526809950049
-0.7052749315847936	1.7909133282226029	4.2856656460770335
0.449998191774266	2.3108692394501524	3.509709138303213
-0.33695196602709127	1.7073944468043303	3.6583737417486697
-0.16025388434936746	2.3619997249271956	3.8127295016027944
-0.3453355745268059	1.4129078476469168	3.7809381567880678
-0.8254587799136427	2.4361467958155347	4.1413039306812856
-0.7978933455324677	1.2156518006408108	3.643035026938034
0.2429045920312197	0.8109255900519445	5.9966707832017425
0.2617489778287404	1.6821094334215436	3.788456678945502
0.3964170400156443	3.2391276197140995	3.568997203970527
-0.3101588032630717	2.2292571898654976	2.5178122246775922
